newsId,title,summary,link
6111078,〈台幣〉美降息幾成定局 先升後貶收29.988元,美國財政部長貝森特周三呼籲應啟動一系列降息動作，使得美元持續走貶，新台幣匯率今 (14) 日呈現先升後貶，呈現股匯齊挫,https://m.cnyes.com/new/id/6111078
6111125,〈房產〉台北市公辦都更案「城心文祥」由阿曼開發獲最優申請人,由台北市住宅及都市更新中心擔任實施者的城心文祥公辦都市更新案公開徵求出資者招商案，評選結果由阿曼開發公司獲為最優申請人，將興建地上 13 層、地下 4 層的 RC 構造建築。,https://m.cnyes.com/new/id/6111125
5961265,技嘉Q2雙率受匯率侵蝕 EPS 4.55元歷史次高 三大產品線維持全年雙位數成長展望,PC 品牌技嘉 (2376-TW) 今 (14) 日公布第二季財報，儘管受到新台幣升值影響，導致營益率及毛利率下滑，第二季仍繳出稅後純益 30.5 億元，每股純益 4.55 元歷史次高紀錄；展望下半年，在 AI 伺服器需求暢旺，顯卡及高階主機,https://m.cnyes.com/new/id/5961265
6111121,【量大強漲股整理】CPO股全面發動，就是這個理由!!機器人股開高走低，如何解讀?還有戲可期嗎?,,https://m.cnyes.com/new/id/6111121
6111113,〈房產〉駁航空城拆遷戶貸款卡關傳言 央行：符合條件者不受信用管制限制,造成航空城拆遷戶貸款卡關？央行：未符事實,https://m.cnyes.com/new/id/6111113
6111076,外資期現貨同步翻空 賣超台積電逾萬張提款122億元,台北股市今 (14) 日終場以 24238.1 點作收，下跌 131.92 點，或 0.54%；市場成交值 4735.33 億元；三大法人合計賣超 17.24 億元。外資在現貨及期貨市同步翻空，並賣超台積電 10363 張。,https://m.cnyes.com/new/id/6111076
6111116,鴻海AI布局初具規模，蘋果供應鏈迎補漲契機，下一檔強棒會是誰？,,https://m.cnyes.com/new/id/6111116
6111077,09/01勞動節有休市嘛？一分鐘帶你看完下半年美股重要公告懶人包【投資人必收】,,https://m.cnyes.com/new/id/6111077
6111080,〈東元法說〉結盟鴻海效益明年逐步發酵 續擴大合作領域,東元今 (14) 日召開法說會，日前宣布與鴻海策略結盟，總經理高飛鳶指出，目前雙方高層已見面，正在進行 Team Building，持續擴大合作領域，預期相關效益明年開始逐步發酵，並貢獻營收獲利。 ,https://m.cnyes.com/new/id/6111080
6111079,台積電Q2財報震撼市場！9檔EPS創新高，半導體股強勢領航,,https://m.cnyes.com/new/id/6111079
6111075,萬海喜迎1.3萬TEU大船 投入亞洲-南美航線 未來5年還有30艘待交,萬海喜迎 1.3 萬 TEU 大船 投入亞洲 - 南美航線 未來 5 年還有 30 艘待交,https://m.cnyes.com/new/id/6111075
6110677,705港元！騰訊衝上600港元創4年高 高盛等多家投行看好AI投入獲益持續 紛調升目標價,,https://m.cnyes.com/new/id/6110677
6111071,高檔震盪、櫃買續強領漲，矽光子族群成撐盤亮點：華星光、聯亞、台積電、新應材,,https://m.cnyes.com/new/id/6111071
6110649,華爾街大空頭再度狙擊Palantir 嗆聲股價將崩70%,,https://m.cnyes.com/new/id/6110649
6110968,聖暉*7月淨利3.98億元 較去年同期大增逾8倍,無塵室暨機電工程大廠聖暉 *(5536-TW) 今 (14) 日公布 7 月自結，稅後淨利達 3.98 億元，年增 846.18%，每股稅後純益 3.21 元；受惠客戶急單挹注，整體獲利表現優化，7 月單月獲利金額已接近上季的一半水準，呈現高度,https://m.cnyes.com/new/id/6110968
6110952,臻鼎-KY自結7月稅後賺3.83億元 累計1-7月EPS約1.7元,臻鼎公布最新獲利資訊，2025 年 7 月臻鼎 - KY 營收 133.52 億元，自結稅後純益 3.83 億元，年減 59.02%，每股純益爲 0.4 元，加計臻鼎 - KY 上半年財報，其 1-7 月稅後純益約 16.49 億元，EPS1.7 元。,https://m.cnyes.com/new/id/6110952
6110904,155%！橋水避險基金Q2大舉增持輝達等科技巨頭股票 砍光阿里百度京東等中概股,,https://m.cnyes.com/new/id/6110904
6110781,馬斯克控訴蘋果偏袒OpenAI 旗下Grok竟出面打臉？,億萬富翁馬斯克與 OpenAI 執行長阿特曼 (Sam Altman) 之間的科技巨頭口水戰，本周再次升級，這次導火線是馬斯克對蘋果公司的一系列指控。馬斯克聲稱蘋果在 App Store 中偏袒 OpenAI 的 ChatGPT，而非其旗,https://m.cnyes.com/new/id/6110781
6110931,期交所董座吳自心：去年台灣期貨交易量達 3.95億口新高 將擴大夜盤商品,FIA 台灣衍生性商品市場發展研討會，今 (14) 日由期交所及美國期貨業協會 (FIA) 於台北共同舉辦，此次會議匯聚來自台、美、歐、新加坡及香港等地交易所代表逾 300 位與會。期交所董事長吳自心表示，未來將推更多精準、具彈性商品,https://m.cnyes.com/new/id/6110931
6110723,〈港股盤後〉恒指高開低走倒跌近百點 科網股走弱,"港股周四 (14 日) 高開低走，恒生指數收跌 0.37%，報 25,519.32 點。恒生科技指數收低 0.97%，報 5576 點。儘管恒指盤中一度升穿上月高位 25735 點，創今年新高，但隨後走勢反覆向下，終場倒跌近百點。",https://m.cnyes.com/new/id/6110723
5977816,台哥大看好台灣AI智慧眼鏡市場潛力 估十年內挑戰百萬銷量,宏達電 (2498-TW) 今 (14) 日攜手台哥大 (3045-TW) 舉辦全新 AI 智慧眼鏡「Vive Eagle」發布會，台灣大哥大副總經理暨商務長林東閔會後接受採訪表示，好台灣 AI 智慧眼鏡市場的發展潛力，並預期在十年內台灣智,https://m.cnyes.com/new/id/5977816
6109882,"〈陸股盤後〉滬指盤中突破3,700點 三大指數走低","中國股市三大指數周四（14 日）收盤同步走低，滬指盤中突破 3,700 點，場內超過 4,600 股飄綠。",https://m.cnyes.com/new/id/6109882
6110882,〈鴻海法說〉Q3、全年營收估顯著成長 營益率持平目標不變,鴻海 Q3、全年營收估顯著成長 營益率持平目標不變,https://m.cnyes.com/new/id/6110882
6110824,中國AI勢不可擋！從追趕到超越 中美差距縮短至3個月,,https://m.cnyes.com/new/id/6110824
6110639,川普提名勞工統計局長引發爭議：專業資格與數據公信力面臨質疑,美國總統川普新近提名 E.J. Antoni 出任勞工統計局 (BLS) 局長一職，此舉引發了跨黨派經濟專家的廣泛質疑，主要集中在其專業資格與政治立場的爭議性上。,https://m.cnyes.com/new/id/6110639
5978717,宏達電攜手台哥大推出全新AI智慧眼鏡Vive Eagle 首發台灣最快年底前佈局海外,宏達電 (2498-TW) 新款 AI 智慧眼鏡 VIVE Eagle 在台正式亮相，並選擇台灣作為全球首發市場 ，宏達電副總裁黃昭穎在發布會後受訪時表示，公司對這款產品在台灣市場深具信心 ，並看好其未來在全球的發展潛力 ，除了與台,https://m.cnyes.com/new/id/5978717
6110829,美國通膨降溫、降息腳步近 鉅亨買基金：新興市場債迎「雙利多」,美國公布 7 月份消費者物價指數 (CPI) 低於預期，加大聯準會 (Fed)9 月降息的可能性，投資人可鎖定債券市場機會，至於哪一類債券最具潛力？據「鉅亨買基金」觀察，新興市場債近年在此環境下表現亮眼，有望成為最大贏家。,https://m.cnyes.com/new/id/6110829
6110830,中鼎Q2轉盈 上半年每股虧損1.2元 明除權息2元,中鼎 (9933-TW) 今 (14) 日中鼎公布的最新獲利資訊也顯示，中鼎 2025 年第二季稅後純益 2.54 億元，較上季轉盈，每股純益 0.32 元，上半年稅後虧損 9.63 億元，每股虧損 1.2 元。,https://m.cnyes.com/new/id/6110830
6110826,〈精材法說〉Q3測試佳、封裝弱 下半年營運不樂觀,精材 (3374-TW) 今 (14) 日召開法說會，董事長陳家湘指出，由於客戶的新一代 3D 感測元件產品採供應鏈分散策略，相關封裝需求減少，而晶圓測試 (CP) 新廠已在上季開始量產，預計本季稼動率達滿載，有助毛利率改善,https://m.cnyes.com/new/id/6110826
6110822,東科-KY第二季賺2.4億元季增逾2成 EPS 3.02元創同期次高,聲學 ODM 廠東科 - KY(5225-TW) 今 (14) 日公布第二季財報，稅後純益 2.4 億元，季增逾兩成，每股純益 3.02 元；上半年稅後純益 4.3 億元，每股純益 5.52 元，皆創歷史同期次高；東科 - KY 表示，雖然受到匯率影響，不,https://m.cnyes.com/new/id/6110822
6110044,最低僅53.2萬！賓士在陸售價崩盤 4月迄今多地門市關店 客戶售後服務相互甩鍋,,https://m.cnyes.com/new/id/6110044
6110622,首爾公寓價格漲幅收窄 南韓央行降息預期升溫,由於政府採取措施抑制房價飆升，南韓房地產市場降溫，這增強了南韓央行考慮在本月稍後重啟降息周期的理由。,https://m.cnyes.com/new/id/6110622
6110821,東陽7月自結獲利年減6成 仍認列匯損逾1700萬元,東陽 7 月自結獲利年減 6 成 仍認列匯損逾 1700 萬元,https://m.cnyes.com/new/id/6110821
6110780,〈鴻海法說〉Q2每股賺3.19元創同期高 上半年EPS 6.23元,鴻海 Q2 每股賺 3.19 元創同期高 上半年 EPS6.23 元,https://m.cnyes.com/new/id/6110780
6110747,中鋼9月盤價調漲 國際鋼價有望進入上升通道,中鋼 9 月盤價調漲 國際鋼價有望進入上升通道,https://m.cnyes.com/new/id/6110747
6110730,英國Q2經濟成長放緩至0.3% 優於預期但面臨挑戰,官方數據顯示，英國經濟今年第二季成長放緩至 0.3%。儘管這一數字優於經濟學家先前預期的 0.1%，但相較於第一季的 0.7% 成長，仍顯示出顯著放緩。,https://m.cnyes.com/new/id/6110730
6110642,渣打大幅上調以太坊目標價至2.5萬美元 底氣何在？,,https://m.cnyes.com/new/id/6110642
6110727,美財長暗示縮小利差 日元強漲笑傲主要貨幣,,https://m.cnyes.com/new/id/6110727
6110676,雙普會在即！傳川普保證不談領土 普丁為何想拿下烏克蘭頓內茨克全境？,,https://m.cnyes.com/new/id/6110676
6110150,核能+AI！勞斯萊斯豪賭兆元產值市場 劍指英國「市值王」寶座,,https://m.cnyes.com/new/id/6110150
6110748,台股震盪整理外資買一天又跑了 三大法人賣超17.24億元,,https://m.cnyes.com/new/id/6110748
6110637,中國國務院：數位設施躍升 算力總規模居全球第二 AI專利占全球六成,中國國務院新聞辦公室周四 (14 日) 舉行「高品質完成『十四五』規劃」系列主題新聞發布會。國家發展改革委黨組成員、國家數據局局長劉烈宏在會上表示，「十四五」時期，中國全面深化數據要素市場化配置改革，加速數位化綠色化協同轉型發,https://m.cnyes.com/new/id/6110637
6110538,比特幣再創歷史新高！市值超越Alphabet 登全球第五大資產,隨著投資者在全球市場上進一步加碼風險投資，比特幣價格周三（13 日）在紐約時段進一步創下歷史新高，與美股上漲趨勢幾乎同步。,https://m.cnyes.com/new/id/6110538
6110648,TISA上架首月成績單出爐 0050連結基金申購占近7成奪冠,TISA (台灣個人投資儲蓄帳戶) 首月申購成績單出爐，17 檔 TISA 級別基金合計吸引近 3000 萬元資金，其中，獲得高度矚目的 0050 連結基金一檔囊括逾 2000 萬申購居冠，佔比近 7 成，最受投資人青睞。,https://m.cnyes.com/new/id/6110648
6110621,韓國Com2uS Holdings攜智冠深耕台港澳市場 長線佈局東南亞,韓國 Com2uS Holdings 攜手智冠深耕台港澳 長線佈局東南亞市場,https://m.cnyes.com/new/id/6110621
6110625,〈台股盤後〉闖天關前震盪跌131.92點 台積電休兵 賴PCB及光通訊撑人氣,台股大盤今日處於高檔震走勢，且有台積電殺尾盤以下跌 25 元或 2.08% 作收拖累，但在 PCB 族群的漲勢擴散及光通訊類股聲援並挽住人氣下，台股終場今日以 24238.1 點作收，下跌 131.92 點，成交值 4735.33 億元。,https://m.cnyes.com/new/id/6110625
6110579,又一支NBA球隊將易主 拓荒者以超過40億美元估值售出,據多家美媒報導，NHL 卡羅來納颶風隊現任老闆 Tom Dundon 周三 (13 日) 同意，從 Paul G. Allen 的遺產中收購 NBA 波特蘭拓荒者隊，根據 ESPN 報道，這筆交易的估值略高於 40 億美元。,https://m.cnyes.com/new/id/6110579
6110647,俄羅斯部隊完全控制「頓涅茨克人民共和國」前線局勢,據俄羅斯《衛星社》報導，「頓涅茨克人民共和國」行政長官普希林周三（13 日）表示，俄軍完全控制「頓涅茨克人民共和國」前線局勢，第聶伯羅彼得羅夫斯克州邊界地區也取得戰果。,https://m.cnyes.com/new/id/6110647
6110650,資金瘋搶 爆量強震！AI、PCB、CPO飆翻天！誰 能笑到最後？,,https://m.cnyes.com/new/id/6110650
6110574,全球債務膨脹助漲金價 經濟學家預言黃金十年內有望翻倍,拜羅伊特大學經濟學榮譽教授、《繁榮與蕭條報告》(BOOM &amp; BUST REPORT) 發行人 Thorsten Polleit 近日表示，由於紙幣體系不受限制的擴張，黃金和白銀正處於重要結構性突破的邊緣。,https://m.cnyes.com/new/id/6110574
6110620,《價值型投資 最新產業研究報告》新日興（3376-TW）卡位蘋果折疊iPhone轉軸　營收獲利雙爆發,,https://m.cnyes.com/new/id/6110620
6110500,同期新高！聯想集團Q1營收年增22% PC業務增速創15季來最快,,https://m.cnyes.com/new/id/6110500
6110374,賓士CEO砲轟歐盟「禁燃令」 將使汽車業崩潰,,https://m.cnyes.com/new/id/6110374
6110562,逾5年中斷後 中印討論重啟邊境貿易 雙邊關係緩慢回暖,據《彭博》報導，印度與中國在經歷了逾 5 年的中斷後，目前正討論重啟本地商品的邊境貿易，意味著這兩個亞洲鄰國在緩解長期緊張關係上，邁出緩慢但穩健的一步。,https://m.cnyes.com/new/id/6110562
6110528,台股閃現25檔千金股 測試介面族群吸金 精測亮燈漲停,隨著關稅不確定性因素逐步淡化，台股迎來資金大浪潮，帶動千金族群數量急遽攀升，今 (14) 日除了貿聯 - KY(3665-TW) 再度重返千元關卡，探針卡族群也在比價效應帶動下，精測 (6510-TW) 亮燈漲停，衝上 1060 元，創下,https://m.cnyes.com/new/id/6110528
6109794,馬斯克AI帝國痛失大將 xAI共同創辦人Babuschkin為何此時離職？,,https://m.cnyes.com/new/id/6109794
6110529,〈焦點股〉毅嘉機器人題材發酵 4天飆漲26%攻漲停創近20年高點,軟板廠毅嘉 (2402-TW) 近年積極切入高利基市場，產品成功獲光通訊、機器人客戶導入應用，隨著機器人展將於 8/20 開跑，近期股價獲買盤進駐，今日攻上漲停價 52.5 元，成交量 58852 張，近四日已飆漲約 26%。,https://m.cnyes.com/new/id/6110529
6110531,〈焦點股〉華通LEO板後續業績看旺 股價爆量攻漲停,老牌 PCB 廠華通 (2313-TW) 在第三季起進入美系手機新旗艦機出貨旺季，且低軌衛星板接單旺盛，同時，在 2025 年上半年稅後純益 21.45 億元，與 2024 年同期相當，每股純益 1.8 元。,https://m.cnyes.com/new/id/6110531
6110049,中東土豪新寵！幣安等加密貨幣交易所推清真加密貨幣 鎖定中東5億年輕網民,,https://m.cnyes.com/new/id/6110049
6110476,鴻海再戰郭董退休價200元只差一步 11檔台股ETF「鴻」光滿面,台股近期強勢上攻，除了護國神山台積電 (2330-TW) 發威之外，權值二哥鴻海 (2317-TW) 也強勢上漲，自 4 月低點以來反彈超過 75%，今 (14) 日股價盤中最高漲至 199 元，距離創辦人郭台銘多年前喊出的,https://m.cnyes.com/new/id/6110476
6110481,〈房產〉最嚴限貸令發威  六都家戶購屋比僅1.4% 打回10年前原點,上半年房市買氣重回 10 年前。房仲業者彙整六都資料，統計六都 2025 年上半年家戶購屋比。資料顯示，以往有廣大購屋買盤的六大都會區，上半年家戶購屋比僅 1.4%，象徵每百戶中僅有 1.4 戶買房，平 2016 年以來最低紀錄。,https://m.cnyes.com/new/id/6110481
6110444,〈焦點股〉5檔矽光子股獲挪威主權基金增持 波若威、華星光連袂漲停,挪威主權基金近期公告最新持股投資名單 (6 月 30 日)，其中台灣光通訊股王光聖 (6442-TW) 持股大幅增加，激勵今 (14) 日光聖開高走高，股價衝破 700 元大關，其他挪威基金持股的相關矽光子族群也臉紅發光。,https://m.cnyes.com/new/id/6110444
6109774,高盛預測：Fed今年降息三次 明年再降兩次,高盛 (Goldman Sachs) 周三 (13 日) 在一份研究報告中表示，預計美國聯準會 (Fed) 今年將進行三次 25 個基點的降息，並於 2026 年再降兩次。,https://m.cnyes.com/new/id/6109774
6110441,國邑*授權夥伴將公布L606新藥臨床成果 年底前啟動PH-ILD全球三期,國邑 * 授權夥伴 LQDA 規劃在今年 9 至 10 月舉辦研發日，將公布 L606 用於治療 PAH 的開放標籤三期臨床最新成果，包括患者長達 1 年使用的臨床數據，並預計今年底前啟動 PH-ILD 全球關鍵性三期臨床試驗。 ,https://m.cnyes.com/new/id/6110441
6110430,台塑集團年度調薪2% 王文淵與工會協商拍板 員工均薪突破6萬元,台塑 (1301-TW) 集團相關企業每年 7 月進行年度調薪，已連 16 年調漲薪資的台塑集團，今 (14) 日上午由台塑企業總裁王文淵與台塑企業管理中心委員核准以及工會代表同意，正式敲定台塑企業今年調薪幅度為 2%。,https://m.cnyes.com/new/id/6110430
6110427,〈房產〉7月住展風向球衰退黃藍燈連3亮 爲疫情後最窘走勢,代表北台灣新建案市場概況的「住展風向球」，7 月燈號持續衰退的黃藍燈，分數是 38.2 分，為連三黃藍燈並今年的第 5 顆黃藍燈，爲新冠疫情後的最窘狀態。,https://m.cnyes.com/new/id/6110427
6110362,〈焦點股〉和碩第二季EPS 0.11元探13年單季新低 跌逾半根停板,和碩第二季受到多重不利因素夾擊，包含匯率波動、產品組合以及新產品事業產生一次性費用影響，第二季稅後純益 2.87 億元，年減超過 9 成，每股純益 0.11 元，下探 13 年單季新低，和碩今 (14) 日股價跌幅沈重，跌逾半根停板。,https://m.cnyes.com/new/id/6110362
6109777,未處分資產惹議 美財長貝森特面臨利益衝突質疑,,https://m.cnyes.com/new/id/6109777
6110299,避險基金都羨慕！美財長籲斷「國會山股神」財路：將推動禁止國會議員股票交易,,https://m.cnyes.com/new/id/6110299
6110361,台股登頂，是風險也是絕佳機會,,https://m.cnyes.com/new/id/6110361
6110320,鉅亨投資雷達》美國成貿易戰最大贏家，怎麼買最聰明？,,https://m.cnyes.com/new/id/6110320
6110316,"亞馬遜宣布：在美國1,000個城鎮啟動當日宅配服務","美國電商巨擘亞馬遜（Amazon）計劃大規模擴張食品雜貨配送業務，目標是年底前在美國將覆蓋範圍擴大至 2,300 個地區。",https://m.cnyes.com/new/id/6110316
6109751,大摩：美股創新高牛市面臨三大隱藏風險,據《Investing.com》周三 (13 日) 報導，美國股市屢創新高，但摩根士丹利 (Morgan Stanley) 警告，有三大隱藏風險意味著投資人應考慮避險，而非繼續追高。,https://m.cnyes.com/new/id/6109751
6110319,【台股操盤人筆記】AI趨勢明確但短線留意回檔風險,,https://m.cnyes.com/new/id/6110319
6110321,〈房產〉新商辦吸金 台北輕齡商辦上半年總銷近50億元焦點在內湖,住宅買氣遲滯，但商用不動產履現佳績，根據內政部實價登錄資料，屋齡三年的台北市信義安和站捷運共構案「首泰信義」，中樓層於今年 4 月成交約 1.87 億元，每坪 195 萬元再創些社區的商辦戶最高單價，由紡織批發業公司購入。,https://m.cnyes.com/new/id/6110321
6109740,亞馬遜雲端運算執行長：AI時代要培養「首要關鍵能力」,亞馬遜雲端運算 (AWS) 執行長加曼 (Matt Garman) 指出，隨著人工智慧驅動的工具日益深入職場，企業將更重視聘用擁有「軟實力」的人才，例如創造力與適應力。他對即將升上高中的孩子建議，不論選擇什麼大學科系，都應在大學,https://m.cnyes.com/new/id/6109740
6110224,美股要跌 明年下半年才反彈！瑞銀示警：標普現在就是年內高點 年底剩6100點,瑞銀認為，近期美國經濟和企業的健康狀況優於預期。,https://m.cnyes.com/new/id/6110224
6110300,〈焦點股〉投1萬3就能當15檔千金股股東！00981A績效、人氣成長雙料冠軍,高價股近期挾著 AI 長線利多狂飆，昨 (13) 日盤中喜見「25 千金」，主動式台股 ETF 股王主動統一台股增長 (00981A-TW) 滿手千金股，成功搭上趨勢，掛牌不到一季，股價就先行站上 13 元,https://m.cnyes.com/new/id/6110300
6110244,雄獅拓餐飲版圖 年營收挑戰5億元 3年內再翻倍增,雄獅拓餐飲版圖 年營收挑戰 5 億元 3 年內再翻倍增,https://m.cnyes.com/new/id/6110244
6110073,施壓升息？美財長點名日本央行應付通膨「慢半拍」 日元拉升,,https://m.cnyes.com/new/id/6110073
6109778,傳川普藥品關稅延後數周公布 半導體關稅調查可能先行,,https://m.cnyes.com/new/id/6109778
6110295,【股市焦點】美國降息風口開啟 台美股能撐多久? 新光證券：操作策略看好這族群,,https://m.cnyes.com/new/id/6110295
6110217,又一滴時代的眼淚？柯達沒錢 5億美元債務將到期 恐面臨停運風險,伊士曼柯達公司（Eastman Kodak）成立於 1892 年，至今已有 133 年的歷史。然而，該公司近期向投資者發出警告，表示可能面臨營運風險。,https://m.cnyes.com/new/id/6110217
6105802,【債蛙必看】關稅帝君唯利是圖，但「慢半拍先生」頂住了！,,https://m.cnyes.com/new/id/6105802
6109796,川普下令加速火箭發射審批 馬斯克SpaceX大利多,,https://m.cnyes.com/new/id/6109796
6110223,國家級補貼！中國推3000億消費貸款貼息政策 國有六大行等23家金融機構響應集體讓利,,https://m.cnyes.com/new/id/6110223
6110163,造價1750億美元！美國「金穹」防禦系統細節曝光,美國政府展示的一個簡報顯示，川普政府推動建造的「金穹」飛彈防禦系統將包含四層防禦系統：一層天基系統和三層陸基系統，並計劃在美國本土、阿拉斯加和夏威夷共部署 11 套發射裝置。,https://m.cnyes.com/new/id/6110163
6110239,〈焦點股〉森崴能源上半年認列虧損44億 跳水慘跌停,森崴能源 (6806-TW) 昨 (13) 日指出，因子公司富崴能源於台電離岸風電二期工程中，墊款金額近 200 億元，森崴能源先認列損失，造成上半年稅後虧損 44.37 億元，拖累森崴能源今 (14) 日股價跳水跌停。 ,https://m.cnyes.com/new/id/6110239
6110222,韓國總統李在明見川普前 罕見先見日本首相石破茂,韓國總統府周三（13 日）宣布，韓國總統李在明將於 8 月 23 日至 24 日訪問日本，並與日本首相石破茂舉行會談。,https://m.cnyes.com/new/id/6110222
6110218,國泰證8月投資觀點 看好這二大市場、二種商品,國泰證 8 月投資觀點 看好這二大市場、二種商品,https://m.cnyes.com/new/id/6110218
6108145,關稅壓力升溫！郭智輝會半導體業「拆彈」3大危機 祭5箭打造供應鏈護城河,面對全球供應鏈重組與美國對等關稅措施，經濟部長郭智輝今 (13) 日主持座談會，與半導體供應鏈內之設備、材料、自動化及零組件等業者面對面交流，針對美方近期關稅措施、可能影響及政府因應作法交換意見。業者普遍有美國半導體政策,https://m.cnyes.com/new/id/6108145
6110155,〈焦點股〉子公司重大虧損拖累 台泥、正崴均重挫逾8%,〈焦點股〉子公司重大虧損拖累 台泥、正崴均重挫逾 8%,https://m.cnyes.com/new/id/6110155
6110074,5個原因 散裝市況將進入供不應求的搶艙戰,5 個原因 散裝市況將進入供不應求的搶艙戰,https://m.cnyes.com/new/id/6110074
6110152,"中國股市滬指突破3,700點 2021年12月以來首次","中國股市滬指漲逾 0.45%，周四（14 日）盤中突破 3,700 點，為 2021 年 12 月以來首次。",https://m.cnyes.com/new/id/6110152
6110095,〈台股開盤〉衝刺歷史高點關前震盪 台積電稍息無礙多方勢力,8 月 14 日台股大盤在衝新高關前震盪，在台積電 (2330-TW) 開盤下跌 1.25% ，以 1185 元開出，造成對大盤指數的壓抑，大盤以 24258.5 點開出後呈現震盪，電子股指數下跌 0.42%。,https://m.cnyes.com/new/id/6110095
6109792,比特幣再創新高升破12.4萬美元 企業、主權基金都搶買,,https://m.cnyes.com/new/id/6109792
6110053,穩定幣找到「生息」心臟！香港RWA基金 打開千億收益賽道,,https://m.cnyes.com/new/id/6110053
6110076,韓國前第一夫人金建希 抵達特檢組辦公室 接受被捕後首次調查,韓國前總統尹錫悅夫人金建希周四（14 日）上午乘坐法務部護送車輛抵達特檢組辦公室，接受被捕後首次傳喚調查。,https://m.cnyes.com/new/id/6110076
6109761,彭博：川普政府晶片抽成協議震撼美企 恐成對中貿易新模式,,https://m.cnyes.com/new/id/6109761
6109875,美媒爆料：川普、普丁見面 將聚焦俄烏停戰 不談領土劃分,兩位歐洲官員及三名消息人士透露，美國總統川普周三（13 日）與歐洲領導人舉行視訊會議時表示，在 15 日與俄羅斯總統普丁的會晤中，不會討論任何領土劃分的問題，會談目標是促成停火。,https://m.cnyes.com/new/id/6109875
6109644,激增462%！從人才流失變科研強國 4500+華裔科學家回國 中國科研生態大爆發,,https://m.cnyes.com/new/id/6109644
6109838,川普再威脅：若俄羅斯不停火 後果很嚴重,美國總統川普周三（13 日）又發出威脅，稱如果俄羅斯總統普丁不同意停止烏克蘭戰爭，將面臨嚴重後果。,https://m.cnyes.com/new/id/6109838
6109735,德銀：現在是做空10年期美債的時機,據《MarketWatch》周三 (13 日) 報導，德意志銀行 (Deutsche Bank) 將「做空美國 10 年期公債」加入投資組合，因該行認為市場高估了未來基準利率會降到多低。,https://m.cnyes.com/new/id/6109735
6109810,川普：若美俄峰會順利 將進行美俄烏三方會談,美國總統川普周三（13 日）表示，如果 15 日與俄羅斯總統普丁的會晤順利，將很快舉行第二次會談。,https://m.cnyes.com/new/id/6109810
6109734,美股重點新聞摘要2025年8月14日,美股重點新聞摘要 2025 年 8 月 14 日,https://m.cnyes.com/new/id/6109734
6109060,A+H成標配！欣旺達追隨「寧王」億緯腳步衝刺IPO 年內第3家鋰電巨頭赴港上市,,https://m.cnyes.com/new/id/6109060
6109760,迷因股本質？Paramount Skydance 疑出現軋空行情 股價飆漲40%,Paramount Skydance(PSKY-US) 周三 (13 日) 表現搶眼，股價飆漲 36.74%，成為標普 500 指數中漲幅最大且交易最活躍的股票之一，其背後助力，主要源於市場對這家新成立的媒體公司的熱烈關注。,https://m.cnyes.com/new/id/6109760
6109803,營收速報 - 2025年8月14日台股大型公司7月營收一覽（新增1家）,7月台股營收公布，2025年8月針對大型公司前一日公布1家營收。截至目前7月營收公布共計238家，其中營收年增大於+25％有24家，年增小於-20％有54家。| Anue鉅亨- 台股營收,https://m.cnyes.com/new/id/6109803
6085966,【Joe’s華爾街脈動】降息確立推升股市再創新高,,https://m.cnyes.com/new/id/6085966
6109787,廣達 緯創爆量大跌 到這裡能買進？大盤要創歷史新高 突破後幾件事要注意！,,https://m.cnyes.com/new/id/6109787
6109725,Fed波士蒂克：預計今年僅降息一次,2027 年 FOMC 票委、亞特蘭大聯準銀行總裁波士蒂克 (Raphael Bostic) 週三 (13 日)表示，若勞動市場保持穩健，他仍預期 2025 年僅降息一次。他指出，若就業顯著疲弱，風險評估將改變，政策路徑也會有所調整,https://m.cnyes.com/new/id/6109725
6109765,〈美股13F報告〉橋水Q2大幅增持輝達微軟、新建倉ARM、清倉阿里巴巴,美國對沖基金巨頭橋水基金 (Bridgewater Associates) 最新提交的 13F 文件顯示，該基金在 2025 年第二季大幅調整持股布局，不僅新進持有 ARM，還大舉增持多檔科技股，同時清倉多家中國科技企業。,https://m.cnyes.com/new/id/6109765
6109736,〈財報〉思科Q4略超預期 全年財測無驚喜 盤後股價走弱,思科系統 (Cisco Systems)(CSCO-US) 周三 (13 日) 盤後公布 2025 會計年度第四季 (截至 7/26) 財報，表現略高於分析師預期，本季財測亦優於市場預估，惟全年財測僅大致符合分析師預測，盤後股價走弱。,https://m.cnyes.com/new/id/6109736
6109755,〈貴金屬盤後〉投資人加碼押注Fed降息 黃金上漲,,https://m.cnyes.com/new/id/6109755
6109747,美斥資10億美元 提振關鍵礦產、材料產業發展,川普政府周三 (13 日) 宣布，將撥款 10 億美元，以促進美國關鍵礦產和材料產業的成長。,https://m.cnyes.com/new/id/6109747
6109724,Fed古爾斯比：關稅影響未明 降息時機仍待觀察,芝加哥聯準銀行總裁古爾斯比 (Austan Goolsbee) 週三 (13 日) 週三表示，美國央行正努力評估關稅對通膨的影響究竟屬暫時性還是持續性，這將影響未來降息時機的判斷。,https://m.cnyes.com/new/id/6109724
6109689,〈能源盤後〉美庫存意外增加 IEA供應預期利空 原油觸及2個月低點,受美國政府和國際能源總署（IEA）發布利空的供應指引影響，原油期貨價格周三 (13 日) 下跌至兩個多月低點。同時，投資人關注美國總統川普的威脅：如果俄羅斯總統普丁阻礙烏克蘭和平進程，將面臨「嚴重後果」。,https://m.cnyes.com/new/id/6109689
